movie_id,movie_title,duration,color,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,movie_imdb_link
183,Penguins of Madagascar ,92,Color,English,USA,PG,132000000,2014,6.7,1.85,http://www.imdb.com/title/tt1911658/?ref_=fn_tt_tt_1
184,The Bourne Ultimatum ,115,Color,English,USA,PG-13,110000000,2007,8.1,2.35,http://www.imdb.com/title/tt0440963/?ref_=fn_tt_tt_1
185,Kung Fu Panda ,92,Color,English,USA,PG,130000000,2008,7.6,2.35,http://www.imdb.com/title/tt0441773/?ref_=fn_tt_tt_1
186,Ant-Man ,117,Color,English,USA,PG-13,130000000,2015,7.4,1.85,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1
187,The Hunger Games: Catching Fire ,146,Color,English,USA,PG-13,130000000,2013,7.6,2.35,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1
188,The Twilight Saga: Breaking Dawn - Part 2 ,115,Color,English,USA,PG-13,120000000,2012,5.5,2.35,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1
189,Home ,94,Color,English,USA,PG,135000000,2015,6.7,1.85,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1
190,War of the Worlds ,116,Color,English,USA,PG-13,132000000,2005,6.5,1.85,http://www.imdb.com/title/tt0407304/?ref_=fn_tt_tt_1
191,Bad Boys II ,147,Color,English,USA,R,130000000,2003,6.6,2.35,http://www.imdb.com/title/tt0172156/?ref_=fn_tt_tt_1
192,Puss in Boots ,90,Color,English,USA,PG,130000000,2011,6.7,2.35,http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1
193,Salt ,101,Color,English,USA,PG-13,110000000,2010,6.4,2.35,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1
194,Noah ,138,Color,English,USA,PG-13,125000000,2014,5.8,1.85,http://www.imdb.com/title/tt1959490/?ref_=fn_tt_tt_1
195,The Adventures of Tintin ,107,Color,English,USA,PG,135000000,2011,7.4,2.35,http://www.imdb.com/title/tt0983193/?ref_=fn_tt_tt_1
196,Harry Potter and the Prisoner of Azkaban ,142,Color,English,UK,PG,130000000,2004,7.8,2.35,http://www.imdb.com/title/tt0304141/?ref_=fn_tt_tt_1
197,Australia ,165,Color,English,Australia,PG-13,130000000,2008,6.6,2.35,http://www.imdb.com/title/tt0455824/?ref_=fn_tt_tt_1
198,After Earth ,100,Color,English,USA,PG-13,130000000,2013,4.9,2.35,http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1
199,Dinosaur ,82,Color,English,USA,PG,127500000,2000,6.5,1.85,http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1
200,Harry Potter and the Deathly Hallows: Part II ,,Color,English,UK,,,2011,7.5,,http://www.imdb.com/title/tt1680310/?ref_=fn_tt_tt_1
201,Night at the Museum: Secret of the Tomb ,98,Color,English,USA,PG,127000000,2014,6.2,1.85,http://www.imdb.com/title/tt2692250/?ref_=fn_tt_tt_1
202,Megamind ,95,Color,English,USA,PG,130000000,2010,7.3,2.35,http://www.imdb.com/title/tt1001526/?ref_=fn_tt_tt_1
203,Harry Potter and the Sorcerer's Stone ,159,Color,English,UK,PG,125000000,2001,7.5,2.35,http://www.imdb.com/title/tt0241527/?ref_=fn_tt_tt_1
204,R.I.P.D. ,96,Color,English,USA,PG-13,130000000,2013,5.6,2.35,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1
205,Godzilla Resurgence ,120,Color,Japanese,Japan,,,2016,8.2,2.35,http://www.imdb.com/title/tt4262980/?ref_=fn_tt_tt_1
206,Pirates of the Caribbean: The Curse of the Black Pearl ,143,Color,English,USA,PG-13,140000000,2003,8.1,2.35,http://www.imdb.com/title/tt0325980/?ref_=fn_tt_tt_1
207,Harry Potter and the Deathly Hallows: Part I ,,Color,English,UK,,,2010,6.4,,http://www.imdb.com/title/tt1571403/?ref_=fn_tt_tt_1
208,The Hunger Games: Mockingjay - Part 1 ,123,Color,English,USA,PG-13,125000000,2014,6.7,2.35,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1
209,The Da Vinci Code ,174,Color,English,USA,PG-13,125000000,2006,6.6,2.35,http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1
210,Rio 2 ,101,Color,English,USA,G,103000000,2014,6.4,2.35,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1
211,X-Men 2 ,134,Color,English,Canada,PG-13,110000000,2003,7.5,2.35,http://www.imdb.com/title/tt0290334/?ref_=fn_tt_tt_1
212,Fast Five ,132,Color,English,USA,PG-13,125000000,2011,7.3,2.35,http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1
213,Sherlock Holmes: A Game of Shadows ,129,Color,English,USA,PG-13,125000000,2011,7.5,2.35,http://www.imdb.com/title/tt1515091/?ref_=fn_tt_tt_1
214,Clash of the Titans ,106,Color,English,USA,PG-13,125000000,2010,5.8,2.35,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1
215,Total Recall ,113,Color,English,USA,R,65000000,1990,7.5,1.85,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1
216,The 13th Warrior ,102,Color,English,USA,R,85000000,1999,6.6,2.35,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1
217,The Bourne Legacy ,135,Color,English,USA,PG-13,125000000,2012,6.7,2.35,http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1
218,Batman & Robin ,125,Color,English,USA,PG-13,125000000,1997,3.7,1.85,http://www.imdb.com/title/tt0118688/?ref_=fn_tt_tt_1
219,How the Grinch Stole Christmas ,110,Color,English,USA,PG,123000000,2000,6,1.85,http://www.imdb.com/title/tt0170016/?ref_=fn_tt_tt_1
220,The Day After Tomorrow ,124,Color,English,USA,PG-13,125000000,2004,6.4,2.35,http://www.imdb.com/title/tt0319262/?ref_=fn_tt_tt_1
221,Mission: Impossible II ,123,Color,English,USA,PG-13,125000000,2000,6.1,2.35,http://www.imdb.com/title/tt0120755/?ref_=fn_tt_tt_1
222,The Perfect Storm ,130,Color,English,USA,PG-13,140000000,2000,6.4,2.35,http://www.imdb.com/title/tt0177971/?ref_=fn_tt_tt_1
223,Fantastic 4: Rise of the Silver Surfer ,92,Color,English,USA,PG,130000000,2007,5.6,2.35,http://www.imdb.com/title/tt0486576/?ref_=fn_tt_tt_1
224,Life of Pi ,127,Color,English,USA,PG,120000000,2012,8,1.85,http://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1
225,Ghost Rider ,123,Color,English,USA,PG-13,110000000,2007,5.2,2.35,http://www.imdb.com/title/tt0259324/?ref_=fn_tt_tt_1
226,Jason Bourne ,123,Color,English,UK,PG-13,120000000,2016,7.1,2.35,http://www.imdb.com/title/tt4196776/?ref_=fn_tt_tt_1
227,Charlie's Angels: Full Throttle ,107,Color,English,USA,PG-13,120000000,2003,4.8,2.35,http://www.imdb.com/title/tt0305357/?ref_=fn_tt_tt_1
228,Prometheus ,124,Color,English,USA,R,130000000,2012,7,2.35,http://www.imdb.com/title/tt1446714/?ref_=fn_tt_tt_1
229,Stuart Little 2 ,77,Color,English,USA,PG,120000000,2002,5.4,1.85,http://www.imdb.com/title/tt0243585/?ref_=fn_tt_tt_1
230,Elysium ,109,Color,English,USA,R,115000000,2013,6.6,2.35,http://www.imdb.com/title/tt1535108/?ref_=fn_tt_tt_1
231,The Chronicles of Riddick ,134,Color,English,USA,PG-13,105000000,2004,6.7,2.35,http://www.imdb.com/title/tt0296572/?ref_=fn_tt_tt_1
232,RoboCop ,117,Color,English,USA,PG-13,100000000,2014,6.2,2.35,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1
233,Speed Racer ,135,Color,English,USA,PG,120000000,2008,6.1,2.35,http://www.imdb.com/title/tt0811080/?ref_=fn_tt_tt_1
234,How Do You Know ,121,Color,English,USA,PG-13,120000000,2010,5.3,1.85,http://www.imdb.com/title/tt1341188/?ref_=fn_tt_tt_1
235,Knight and Day ,117,Color,English,USA,PG-13,117000000,2010,6.3,2.35,http://www.imdb.com/title/tt1013743/?ref_=fn_tt_tt_1
236,Oblivion ,124,Color,English,USA,PG-13,120000000,2013,7,2.35,http://www.imdb.com/title/tt1483013/?ref_=fn_tt_tt_1
237,Star Wars: Episode III - Revenge of the Sith ,140,Color,English,USA,PG-13,113000000,2005,7.6,2.35,http://www.imdb.com/title/tt0121766/?ref_=fn_tt_tt_1
238,Star Wars: Episode II - Attack of the Clones ,142,Color,English,USA,PG,115000000,2002,6.7,1.78,http://www.imdb.com/title/tt0121765/?ref_=fn_tt_tt_1
239,"Monsters, Inc. ",92,Color,English,USA,G,115000000,2001,8.1,1.85,http://www.imdb.com/title/tt0198781/?ref_=fn_tt_tt_1
240,The Wolverine ,138,Color,English,USA,PG-13,120000000,2013,6.7,2.35,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1
241,Star Wars: Episode I - The Phantom Menace ,136,Color,English,USA,PG,115000000,1999,6.5,2.35,http://www.imdb.com/title/tt0120915/?ref_=fn_tt_tt_1
242,The Croods ,98,Color,English,USA,PG,135000000,2013,7.3,2.35,http://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1
243,Asterix at the Olympic Games ,116,Color,French,France,,78000000,2008,5.1,2.35,http://www.imdb.com/title/tt0463872/?ref_=fn_tt_tt_1
244,Windtalkers ,153,Color,English,USA,R,115000000,2002,6,2.35,http://www.imdb.com/title/tt0245562/?ref_=fn_tt_tt_1
245,The Huntsman: Winter's War ,120,Color,English,USA,PG-13,115000000,2016,6.1,2.35,http://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1
246,Teenage Mutant Ninja Turtles ,101,Color,English,USA,PG-13,125000000,2014,5.9,2.35,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1
247,Gravity ,91,Color,English,UK,PG-13,100000000,2013,7.8,2.35,http://www.imdb.com/title/tt1454468/?ref_=fn_tt_tt_1
248,Dante's Peak ,108,Color,English,USA,PG-13,116000000,1997,5.8,2.35,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1
249,Teenage Mutant Ninja Turtles: Out of the Shadows ,112,Color,English,USA,PG-13,135000000,2016,6.3,2.35,http://www.imdb.com/title/tt3949660/?ref_=fn_tt_tt_1
250,Fantastic Four ,100,Color,English,USA,PG-13,120000000,2015,4.3,2.35,http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1
251,Night at the Museum ,108,Color,English,USA,PG,110000000,2006,6.4,1.85,http://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1
252,San Andreas ,114,Color,English,USA,PG-13,110000000,2015,6.1,2.35,http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1
253,Tomorrow Never Dies ,119,Color,English,UK,PG-13,110000000,1997,6.5,2.35,http://www.imdb.com/title/tt0120347/?ref_=fn_tt_tt_1
254,The Patriot ,142,Color,English,USA,R,110000000,2000,7.1,2.35,http://www.imdb.com/title/tt0187393/?ref_=fn_tt_tt_1
255,Ocean's Twelve ,125,Color,English,USA,PG-13,110000000,2004,6.4,2.35,http://www.imdb.com/title/tt0349903/?ref_=fn_tt_tt_1
256,Mr. & Mrs. Smith ,126,Color,English,USA,PG-13,120000000,2005,6.5,2.35,http://www.imdb.com/title/tt0356910/?ref_=fn_tt_tt_1
257,Insurgent ,119,Color,English,USA,PG-13,110000000,2015,6.3,2.35,http://www.imdb.com/title/tt2908446/?ref_=fn_tt_tt_1
258,The Aviator ,170, Black and White,English,USA,PG-13,110000000,2004,7.5,2.35,http://www.imdb.com/title/tt0338751/?ref_=fn_tt_tt_1
259,Gulliver's Travels ,85,Color,English,USA,PG,112000000,2010,4.9,2.35,http://www.imdb.com/title/tt1320261/?ref_=fn_tt_tt_1
260,The Green Hornet ,119,Color,English,USA,PG-13,120000000,2011,5.8,2.35,http://www.imdb.com/title/tt0990407/?ref_=fn_tt_tt_1
261,The A-Team             ,60,Color,English,USA,TV-PG,,,7.6,4,http://www.imdb.com/title/tt0084967/?ref_=fn_tt_tt_1
262,300: Rise of an Empire ,102,Color,English,USA,R,110000000,2014,6.2,2.35,http://www.imdb.com/title/tt1253863/?ref_=fn_tt_tt_1
263,The Smurfs ,103,Color,English,USA,PG,110000000,2011,5.5,1.78,http://www.imdb.com/title/tt0472181/?ref_=fn_tt_tt_1
264,Home on the Range ,76,Color,English,USA,PG,110000000,2004,5.4,1.78,http://www.imdb.com/title/tt0299172/?ref_=fn_tt_tt_1
265,Allegiant ,120,Color,English,USA,PG-13,110000000,2016,5.8,2.35,http://www.imdb.com/title/tt3410834/?ref_=fn_tt_tt_1
266,Real Steel ,127,Color,English,USA,PG-13,110000000,2011,7.1,2.35,http://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1
267,The Smurfs 2 ,105,Color,English,USA,PG,105000000,2013,5.4,1.85,http://www.imdb.com/title/tt2017020/?ref_=fn_tt_tt_1
268,Speed 2: Cruise Control ,121,Color,English,USA,PG-13,160000000,1997,3.7,2.35,http://www.imdb.com/title/tt0120179/?ref_=fn_tt_tt_1
269,Ender's Game ,114,Color,English,USA,PG-13,110000000,2013,6.7,2.35,http://www.imdb.com/title/tt1731141/?ref_=fn_tt_tt_1
270,Live Free or Die Hard ,129,Color,English,USA,PG-13,110000000,2007,7.2,2.35,http://www.imdb.com/title/tt0337978/?ref_=fn_tt_tt_1
271,The Lord of the Rings: The Fellowship of the Ring ,171,Color,English,New Zealand,PG-13,93000000,2001,8.8,2.35,http://www.imdb.com/title/tt0120737/?ref_=fn_tt_tt_1
272,Around the World in 80 Days ,120,Color,English,USA,PG,110000000,2004,5.8,2.35,http://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1
273,Ali ,165, Black and White,English,USA,R,107000000,2001,6.8,2.35,http://www.imdb.com/title/tt0248667/?ref_=fn_tt_tt_1
274,The Cat in the Hat ,82,Color,English,USA,PG,109000000,2003,3.8,1.85,http://www.imdb.com/title/tt0312528/?ref_=fn_tt_tt_1
275,"I, Robot ",115,Color,English,USA,PG-13,120000000,2004,7.1,2.35,http://www.imdb.com/title/tt0343818/?ref_=fn_tt_tt_1
276,Kingdom of Heaven ,194,Color,English,USA,R,130000000,2005,7.2,2.35,http://www.imdb.com/title/tt0320661/?ref_=fn_tt_tt_1
277,Stuart Little ,84,Color,English,Germany,PG,133000000,1999,5.9,1.85,http://www.imdb.com/title/tt0164912/?ref_=fn_tt_tt_1
278,The Princess and the Frog ,97,Color,English,USA,G,105000000,2009,7.1,1.85,http://www.imdb.com/title/tt0780521/?ref_=fn_tt_tt_1
279,The Martian ,151,Color,English,USA,PG-13,108000000,2015,8.1,2.35,http://www.imdb.com/title/tt3659388/?ref_=fn_tt_tt_1
280,"10,000 B.C.             ",22,,,,,,,7.2,,http://www.imdb.com/title/tt1869849/?ref_=fn_tt_tt_1
281,The Island ,136,Color,English,USA,PG-13,126000000,2005,6.9,2.35,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1
282,Town & Country ,104,Color,English,New Line,R,90000000,2001,4.4,1.85,http://www.imdb.com/title/tt0141907/?ref_=fn_tt_tt_1
283,Gone in Sixty Seconds ,127,Color,English,USA,PG-13,90000000,2000,6.5,2.35,http://www.imdb.com/title/tt0187078/?ref_=fn_tt_tt_1
284,Gladiator ,171,Color,English,USA,R,103000000,2000,8.5,2.35,http://www.imdb.com/title/tt0172495/?ref_=fn_tt_tt_1
285,Minority Report ,145,Color,English,USA,PG-13,102000000,2002,7.7,2.35,http://www.imdb.com/title/tt0181689/?ref_=fn_tt_tt_1
286,Harry Potter and the Chamber of Secrets ,174,Color,English,UK,PG,100000000,2002,7.4,2.35,http://www.imdb.com/title/tt0295297/?ref_=fn_tt_tt_1
287,Casino Royale ,144, Black and White,English,UK,PG-13,150000000,2006,8,2.35,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1
288,Planet of the Apes ,119,Color,English,USA,PG-13,100000000,2001,5.7,2.35,http://www.imdb.com/title/tt0133152/?ref_=fn_tt_tt_1
289,Terminator 2: Judgment Day ,153,Color,English,USA,R,102000000,1991,8.5,2.35,http://www.imdb.com/title/tt0103064/?ref_=fn_tt_tt_1
290,Public Enemies ,140,Color,English,USA,R,100000000,2009,7,2.35,http://www.imdb.com/title/tt1152836/?ref_=fn_tt_tt_1
291,American Gangster ,176,Color,English,USA,R,100000000,2007,7.8,1.85,http://www.imdb.com/title/tt0765429/?ref_=fn_tt_tt_1
292,True Lies ,141,Color,English,USA,R,115000000,1994,7.2,2.35,http://www.imdb.com/title/tt0111503/?ref_=fn_tt_tt_1
293,The Taking of Pelham 1 2 3 ,106,Color,English,USA,R,100000000,2009,6.4,2.35,http://www.imdb.com/title/tt1111422/?ref_=fn_tt_tt_1
294,Little Fockers ,98,Color,English,USA,PG-13,100000000,2010,5.5,1.85,http://www.imdb.com/title/tt0970866/?ref_=fn_tt_tt_1
295,The Other Guys ,116,Color,English,USA,PG-13,100000000,2010,6.7,2.35,http://www.imdb.com/title/tt1386588/?ref_=fn_tt_tt_1
296,Eraser ,115,Color,English,USA,R,100000000,1996,6.1,2.35,http://www.imdb.com/title/tt0116213/?ref_=fn_tt_tt_1
297,Django Unchained ,165,Color,English,USA,R,100000000,2012,8.5,2.35,http://www.imdb.com/title/tt1853728/?ref_=fn_tt_tt_1
298,The Hunchback of Notre Dame ,91,Color,English,USA,G,100000000,1996,6.9,1.78,http://www.imdb.com/title/tt0116583/?ref_=fn_tt_tt_1
299,The Emperor's New Groove ,78,Color,English,USA,G,100000000,2000,7.3,1.66,http://www.imdb.com/title/tt0120917/?ref_=fn_tt_tt_1
300,The Expendables 2 ,103,Color,English,USA,R,92000000,2012,6.7,2.35,http://www.imdb.com/title/tt1764651/?ref_=fn_tt_tt_1
301,National Treasure ,131,Color,English,USA,PG,100000000,2004,6.9,2.35,http://www.imdb.com/title/tt0368891/?ref_=fn_tt_tt_1
302,Eragon ,104, Black and White,English,USA,PG,100000000,2006,5.1,2.35,http://www.imdb.com/title/tt0449010/?ref_=fn_tt_tt_1
303,Where the Wild Things Are ,101,Color,English,Germany,PG,100000000,2009,6.8,2.35,http://www.imdb.com/title/tt0386117/?ref_=fn_tt_tt_1
304,Pan ,111,Color,English,USA,PG,150000000,2015,5.8,2.35,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1
305,Epic ,102,Color,English,USA,PG,100000000,2013,6.7,2.35,http://www.imdb.com/title/tt0848537/?ref_=fn_tt_tt_1
306,The Tourist ,103,Color,English,USA,PG-13,100000000,2010,6,2.35,http://www.imdb.com/title/tt1243957/?ref_=fn_tt_tt_1
307,End of Days ,121,Color,English,USA,R,83000000,1999,5.7,2.35,http://www.imdb.com/title/tt0146675/?ref_=fn_tt_tt_1
308,Blood Diamond ,143,Color,English,Germany,R,100000000,2006,8,2.35,http://www.imdb.com/title/tt0450259/?ref_=fn_tt_tt_1
309,The Wolf of Wall Street ,240,Color,English,USA,R,100000000,2013,8.2,2.35,http://www.imdb.com/title/tt0993846/?ref_=fn_tt_tt_1
310,Batman Forever ,121,Color,English,USA,PG-13,100000000,1995,5.4,1.85,http://www.imdb.com/title/tt0112462/?ref_=fn_tt_tt_1
311,Starship Troopers ,129,Color,English,USA,R,105000000,1997,7.2,1.85,http://www.imdb.com/title/tt0120201/?ref_=fn_tt_tt_1
312,Cloud Atlas ,172,Color,English,Germany,R,102000000,2012,7.5,2.35,http://www.imdb.com/title/tt1371111/?ref_=fn_tt_tt_1
313,Legend of the Guardians: The Owls of Ga'Hoole ,101,Color,English,USA,PG,80000000,2010,7,2.35,http://www.imdb.com/title/tt1219342/?ref_=fn_tt_tt_1
314,Catwoman ,87,Color,English,USA,PG-13,100000000,2004,3.3,2.35,http://www.imdb.com/title/tt0327554/?ref_=fn_tt_tt_1
315,Hercules ,101,Color,English,USA,PG-13,100000000,2014,6,2.35,http://www.imdb.com/title/tt1267297/?ref_=fn_tt_tt_1
316,Treasure Planet ,95,Color,English,USA,PG,140000000,2002,7.1,1.5,http://www.imdb.com/title/tt0133240/?ref_=fn_tt_tt_1
317,Land of the Lost ,102,Color,English,USA,PG-13,100000000,2009,5.4,1.85,http://www.imdb.com/title/tt0457400/?ref_=fn_tt_tt_1
318,The Expendables 3 ,131,Color,English,USA,PG-13,90000000,2014,6.1,2.35,http://www.imdb.com/title/tt2333784/?ref_=fn_tt_tt_1
319,Point Break ,114,Color,English,USA,PG-13,105000000,2015,5.3,2.35,http://www.imdb.com/title/tt2058673/?ref_=fn_tt_tt_1
320,Son of the Mask ,94,Color,English,USA,PG,84000000,2005,2.2,1.85,http://www.imdb.com/title/tt0362165/?ref_=fn_tt_tt_1
321,In the Heart of the Sea ,122,Color,English,USA,PG-13,100000000,2015,7,1.85,http://www.imdb.com/title/tt1390411/?ref_=fn_tt_tt_1
322,The Adventures of Pluto Nash ,95,Color,English,USA,PG-13,100000000,2002,3.8,1.85,http://www.imdb.com/title/tt0180052/?ref_=fn_tt_tt_1
323,Green Zone ,115,Color,English,France,R,100000000,2010,6.9,2.35,http://www.imdb.com/title/tt0947810/?ref_=fn_tt_tt_1
324,The Peanuts Movie ,88,Color,English,USA,G,99000000,2015,7.2,1.85,http://www.imdb.com/title/tt2452042/?ref_=fn_tt_tt_1
325,The Spanish Prisoner ,110,Color,English,USA,PG,10000000,1997,7.3,1.85,http://www.imdb.com/title/tt0120176/?ref_=fn_tt_tt_1
326,The Mummy Returns ,130,Color,English,USA,PG-13,98000000,2001,6.3,2.35,http://www.imdb.com/title/tt0209163/?ref_=fn_tt_tt_1
327,Gangs of New York ,216,Color,English,USA,R,100000000,2002,7.5,2.35,http://www.imdb.com/title/tt0217505/?ref_=fn_tt_tt_1
328,The Flowers of War ,146,Color,Mandarin,China,R,94000000,2011,7.6,2.35,http://www.imdb.com/title/tt1410063/?ref_=fn_tt_tt_1
329,Surf's Up ,85,Color,English,USA,PG,100000000,2007,6.8,1.85,http://www.imdb.com/title/tt0423294/?ref_=fn_tt_tt_1
330,The Stepford Wives ,93,Color,English,USA,PG-13,90000000,2004,5.2,1.85,http://www.imdb.com/title/tt0327162/?ref_=fn_tt_tt_1
331,Black Hawk Down ,152,Color,English,USA,R,92000000,2001,7.7,2.35,http://www.imdb.com/title/tt0265086/?ref_=fn_tt_tt_1
332,The Campaign ,85,Color,English,USA,R,95000000,2012,6.2,1.85,http://www.imdb.com/title/tt1790886/?ref_=fn_tt_tt_1
333,The Fifth Element ,126,Color,English,France,PG-13,93000000,1997,7.7,2.35,http://www.imdb.com/title/tt0119116/?ref_=fn_tt_tt_1
334,Sex and the City 2 ,146,Color,English,USA,R,100000000,2010,4.3,1.85,http://www.imdb.com/title/tt1261945/?ref_=fn_tt_tt_1
335,The Road to El Dorado ,89,Color,English,USA,PG,95000000,2000,6.9,1.85,http://www.imdb.com/title/tt0138749/?ref_=fn_tt_tt_1
336,Ice Age: Continental Drift ,88,Color,English,USA,PG,95000000,2012,6.6,2.35,http://www.imdb.com/title/tt1667889/?ref_=fn_tt_tt_1
337,Cinderella ,105,Color,English,USA,PG,95000000,2015,7,2.35,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1
338,The Lovely Bones ,135,Color,English,USA,PG-13,65000000,2009,6.7,2.35,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1
339,Finding Nemo ,100,Color,English,USA,G,94000000,2003,8.2,1.85,http://www.imdb.com/title/tt0266543/?ref_=fn_tt_tt_1
340,The Lord of the Rings: The Return of the King ,192,Color,English,USA,PG-13,94000000,2003,8.9,2.35,http://www.imdb.com/title/tt0167260/?ref_=fn_tt_tt_1
341,The Lord of the Rings: The Two Towers ,172,Color,English,USA,PG-13,94000000,2002,8.7,2.35,http://www.imdb.com/title/tt0167261/?ref_=fn_tt_tt_1
342,Seventh Son ,102,Color,English,USA,PG-13,95000000,2014,5.5,2.35,http://www.imdb.com/title/tt1121096/?ref_=fn_tt_tt_1
343,Lara Croft: Tomb Raider ,100,Color,English,USA,PG-13,115000000,2001,5.7,2.35,http://www.imdb.com/title/tt0146316/?ref_=fn_tt_tt_1
344,Transcendence ,119,Color,English,UK,PG-13,100000000,2014,6.3,2.35,http://www.imdb.com/title/tt2209764/?ref_=fn_tt_tt_1
345,Jurassic Park III ,92,Color,English,USA,PG-13,93000000,2001,5.9,1.85,http://www.imdb.com/title/tt0163025/?ref_=fn_tt_tt_1
346,Rise of the Planet of the Apes ,105,Color,English,USA,PG-13,93000000,2011,7.6,2.35,http://www.imdb.com/title/tt1318514/?ref_=fn_tt_tt_1
347,The Spiderwick Chronicles ,107,Color,English,USA,PG,90000000,2008,6.6,2.35,http://www.imdb.com/title/tt0416236/?ref_=fn_tt_tt_1
348,A Good Day to Die Hard ,101,Color,English,USA,R,92000000,2013,5.3,1.85,http://www.imdb.com/title/tt1606378/?ref_=fn_tt_tt_1
349,The Alamo ,137,Color,English,USA,PG-13,107000000,2004,6,2.35,http://www.imdb.com/title/tt0318974/?ref_=fn_tt_tt_1
350,The Incredibles ,115,Color,English,USA,PG,92000000,2004,8,2.35,http://www.imdb.com/title/tt0317705/?ref_=fn_tt_tt_1
